"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","upregulated","downregulated"
"gene:ENSG00000203797",1.99955271412539,1.44830426808516,0.694978160278304,2.08395651959075,0.0371641224853826,0.0994349139391352,972,363
"gene:ENSG00000197063",77.0695213982156,1.43961666016591,0.122913267771946,11.7124594135516,1.10040609728592e-31,2.85919601165221e-29,972,363
"gene:ENSG00000123609",63.4036057470851,1.42911045919135,0.182663468483729,7.82373438462682,5.12789459045446e-15,3.01271972626446e-13,972,363
"gene:ENSG00000140945",12.6791270345684,1.42541264154142,0.332289748179393,4.28966782559864,1.78940551970123e-05,0.000167568289479433,972,363
"gene:ENSG00000164136",11.9418981893481,1.42422184290732,0.28798052878455,4.94554909291397,7.59295312313928e-07,1.00991203472007e-05,972,363
"gene:ENSG00000047634",6.06672510473434,1.42206540338234,0.29294862501407,4.85431670250727,1.20802546267043e-06,1.51397104180327e-05,972,363
"gene:ENSG00000128016",59.0165484318153,1.41978939412923,0.201515414781419,7.04556222495066,1.84714141351906e-12,7.70951692230761e-11,972,363
"gene:ENSG00000153064",8.13398004212256,1.41725122142934,0.325227959596809,4.35771642507715,1.31426513689292e-05,0.000127608227607371,972,363
"gene:ENSG00000105559",68.8022679363547,1.41410345059218,0.202665029966277,6.97754048060231,3.003922821387e-12,1.21261199581942e-10,972,363
"gene:ENSG00000173706",171.773091615318,1.41348621927778,0.144729331700969,9.76641156747854,1.56911475851078e-22,2.03852317359203e-20,972,363
"gene:ENSG00000139725",176.871370747938,1.41239605377369,0.181218982091801,7.79386374137233,6.49906299927515e-15,3.78216764071381e-13,972,363
"gene:ENSG00000128872",12.0066712495695,1.41227776019311,0.279501400974688,5.05284680244234,4.35273022933171e-07,6.14848141429643e-06,972,363
"gene:ENSG00000168297",21.5510952586116,1.41140081432096,0.231380993418564,6.09989953568812,1.06135151482001e-09,2.79312592659052e-08,972,363
"gene:ENSG00000090376",3.52479525672015,1.41080087708462,0.598660958352326,2.356594091199,0.0184433945770767,0.0566894664483459,972,363
"gene:ENSG00000163293",23.5716477439946,1.40978811298903,0.198506814473227,7.10196330906902,1.22996889406985e-12,5.31392650065586e-11,972,363
"gene:ENSG00000187583",11.1467860335609,1.40471972677746,0.620618353180626,2.26341957110738,0.0236098374303192,0.0693557772156893,972,363
"gene:ENSG00000115604",5.05079895268556,1.40318159667682,0.40749637704656,3.44342103565868,0.000574404306271534,0.00330151936815869,972,363
"gene:ENSG00000133874",6.95581568456759,1.40295171147822,0.392245124476243,3.57672186072816,0.000347930031627707,0.00217432697271949,972,363
"gene:ENSG00000282034",13.6716372693993,1.39647339041578,0.453083092982225,3.08215736152081,0.00205506166969836,0.00956160849497991,972,363
"gene:ENSG00000306875",1.93051719749997,1.39485690369658,0.521763741222192,2.67334962837631,0.00750979359669018,0.027539726954578,972,363
"gene:ENSG00000114268",35.8762452627104,1.39429212551088,0.258615215390096,5.39137700543926,6.99198084974616e-08,1.19102550984411e-06,972,363
"gene:ENSG00000013374",149.554107069238,1.3929462487599,0.189902928803895,7.33504352741364,2.21649437173088e-13,1.04310939208396e-11,972,363
"gene:ENSG00000166145",58.0487665547938,1.38956154515893,0.242132744855375,5.73884191495419,9.53261484318974e-09,2.02834692764895e-07,972,363
"gene:ENSG00000162616",73.387809930703,1.38891211958311,0.183615731924688,7.5642326778012,3.90160810565935e-14,1.98831122467414e-12,972,363
"gene:ENSG00000262619",11.0859262689897,1.38779406706946,0.282287112935131,4.9162501704014,8.82176515882477e-07,1.14608396936619e-05,972,363
"gene:ENSG00000117595",22.5449646420654,1.38396433793375,0.330226950165059,4.19094909498453,2.77789986016393e-05,0.000245551972306201,972,363
"gene:ENSG00000261618",3.75488977375693,1.38170937516792,0.462720193470999,2.98605808578033,0.0028259895915494,0.0124751988477873,972,363
"gene:ENSG00000269001",23.5193987455482,1.3805270467818,0.23837459121317,5.7914186229154,6.97943739051856e-09,1.53647566802251e-07,972,363
"gene:ENSG00000141448",8.49120857913212,1.38031285342803,0.391526623206309,3.52546358693133,0.000422742289434401,0.00256116576534838,972,363
"gene:ENSG00000266648",2.99268340823924,1.37836341864912,0.467577006576713,2.9478853734502,0.00319955678818778,0.0137974342282581,972,363
"gene:ENSG00000125746",12.2718098957795,1.37569473034491,0.522763788794651,2.63157999814195,0.00849888558717701,0.0305093289185136,972,363
"gene:ENSG00000137752",10.3663111475486,1.37504773090211,0.317278073726791,4.33388829789153,1.4649852885099e-05,0.000141054533415609,972,363
"gene:ENSG00000303946",1.24566772647825,1.3744986594345,0.623392126503492,2.20487009860687,0.0274632112975651,0.0781221178469839,972,363
"gene:ENSG00000124788",116.171933791586,1.37335197344328,0.168141879310971,8.1678162458463,3.14021732233493e-16,2.20268932176558e-14,972,363
"gene:ENSG00000164308",13.0347848709827,1.37120036889325,0.404539883944008,3.38953073186484,0.000700123607828404,0.00389972231800073,972,363
"gene:ENSG00000258605",5.37871313631948,1.36366694710923,0.300828650895205,4.53303547734311,5.8142045100814e-06,6.17504000011409e-05,972,363
"gene:ENSG00000289429",1.24699865792188,1.36333342840646,0.62860795671027,2.16881350904509,0.0300968452106962,0.0840488344606303,972,363
"gene:ENSG00000100344",2.70946567440722,1.35480127788468,0.635876357686384,2.13060489119942,0.0331217062784187,0.0907244598996686,972,363
"gene:ENSG00000111846",41.4317404083243,1.35310111865695,0.130332193249714,10.3819408307235,2.99621138268158e-25,4.89151394581502e-23,972,363
"gene:ENSG00000155085",6.06569470072309,1.34790512478015,0.567408049641177,2.37554811855868,0.0175229075073623,0.0544277784264208,972,363
"gene:ENSG00000125398",96.2916005161126,1.34769397659808,0.192271463555941,7.0093291623901,2.39463484338808e-12,9.79517152789874e-11,972,363
"gene:ENSG00000104687",298.252816864368,1.34662339463688,0.136442436528993,9.8695349401118,5.64256073927014e-23,7.65396768515114e-21,972,363
"gene:ENSG00000143669",66.3793308465942,1.34301243141332,0.195849240451198,6.8573788099422,7.01354776545323e-12,2.70116762373865e-10,972,363
"gene:ENSG00000125845",35.4317929864743,1.33769600754042,0.260835881974921,5.12849688245361,2.92064734173508e-07,4.34651767650153e-06,972,363
"gene:ENSG00000304365",14.8997640914895,1.33756495002319,0.234501664385748,5.70386122216572,1.1712344663612e-08,2.43321322471074e-07,972,363
"gene:ENSG00000135318",228.196255555578,1.33712485621483,0.208785373714879,6.40430329205353,1.51057567577559e-10,4.62140962963649e-09,972,363
"gene:ENSG00000143375",10.7208854117595,1.33670642224507,0.347483108559904,3.8468241745185,0.000119658775479983,0.000873206127395065,972,363
"gene:ENSG00000242779",14.0690478186975,1.33503723402489,0.30199287708012,4.4207573600178,9.83555664613135e-06,9.8880844145957e-05,972,363
"gene:ENSG00000153214",83.8178636430898,1.33470470771526,0.213297468062138,6.25748031536144,3.91247019716343e-10,1.11614210089746e-08,972,363
"gene:ENSG00000102921",105.468038657355,1.33347560166873,0.175787447876736,7.58572706854346,3.30627743730301e-14,1.70852118104667e-12,972,363
"gene:ENSG00000270294",2.24981439677475,1.33223288006227,0.478053682237378,2.78678510293483,0.00532337678746613,0.0208504575318843,972,363
"gene:ENSG00000120549",295.824712558221,1.33058250106614,0.166944426727202,7.97021216671341,1.58402184972636e-15,1.00075462615589e-13,972,363
"gene:ENSG00000135124",48.4431864132213,1.32992060676406,0.180143408606084,7.38256601812265,1.55267497781803e-13,7.49836334837358e-12,972,363
"gene:ENSG00000100077",11.1935021237582,1.32922790633733,0.274876620710304,4.83572558081694,1.32660833280419e-06,1.63920097277774e-05,972,363
"gene:ENSG00000288702",1.78083660861221,1.32922328640837,0.580430011509661,2.29006643359317,0.0220174658314479,0.0654281909888129,972,363
"gene:ENSG00000120784",42.7744145944019,1.32564241442178,0.123808583823656,10.7071930998737,9.41739202847175e-27,1.65459093467854e-24,972,363
"gene:ENSG00000170581",146.093782087747,1.32515622569139,0.131382521300089,10.0862444454435,6.35546896595574e-24,9.01889934491935e-22,972,363
"gene:ENSG00000145103",4.84332390358308,1.32463434845826,0.553921652379819,2.39137492236893,0.0167854021767158,0.0525465975489654,972,363
"gene:ENSG00000158201",24.8376741309951,1.32012732223473,0.257418952992003,5.12832216466882,2.92335864368729e-07,4.34651767650153e-06,972,363
"gene:ENSG00000099139",15.1931955610865,1.31233736454383,0.222745124570292,5.89165472005512,3.82347433920174e-09,8.91013087242195e-08,972,363
"gene:ENSG00000132109",56.4107845222777,1.31173622519509,0.177764232769678,7.37907848366019,1.59388858348721e-13,7.67729937027991e-12,972,363
"gene:ENSG00000101017",25.0311337189427,1.31045238174859,0.351628798728473,3.72680618449718,0.000193921461666612,0.00132498634252802,972,363
"gene:ENSG00000151014",72.0780181523092,1.3101778652248,0.0851251685205113,15.3911926166596,1.8754344071963e-53,1.72990069719786e-50,972,363
"gene:ENSG00000214293",3.18924088128429,1.30890238571433,0.587298527575805,2.22868324073124,0.0258349881271096,0.0743647778076016,972,363
"gene:ENSG00000131370",21.2561832474246,1.30633616563588,0.45614918725399,2.86383534628223,0.00418545514270452,0.0171318563285141,972,363
"gene:ENSG00000230037",4.95597487651561,1.30227599091377,0.473423880236607,2.75076109439794,0.00594569882823161,0.0227753845480101,972,363
"gene:ENSG00000271971",1.48921756073256,1.3022550075694,0.596091966534254,2.18465451755852,0.0289141873822653,0.081269482816935,972,363
"gene:ENSG00000118785",4128.42306440121,1.30197437613197,0.159098003516977,8.18347400564984,2.75775787174071e-16,1.94179836709438e-14,972,363
"gene:ENSG00000226686",1.61060911008618,1.30087669261755,0.565770954266556,2.2992991824827,0.0214879562250058,0.064247944317489,972,363
"gene:ENSG00000256087",22.7084501258944,1.30049317785076,0.150974002931815,8.61402064326335,7.05419830028653e-18,5.96953441484798e-16,972,363
"gene:ENSG00000155158",32.4998894748333,1.30048872430164,0.230146921467741,5.65068920326152,1.59805801198243e-08,3.2149372088388e-07,972,363
"gene:ENSG00000259426",2.71625244627693,1.29978142922505,0.506305737817057,2.56718684411729,0.010252735049697,0.0354730788066036,972,363
"gene:ENSG00000238228",1.60387270298262,1.29969657518293,0.545572213634473,2.38226314079424,0.0172065971662122,0.0536375979253602,972,363
"gene:ENSG00000165312",30.2450168461365,1.29411975841907,0.361920471617814,3.57570201164429,0.000349289336152817,0.00218162305081969,972,363
"gene:ENSG00000288658",4.00681198286528,1.29351852663493,0.376964773183395,3.4314042548629,0.000600465053043196,0.0034274069611822,972,363
"gene:ENSG00000272941",3.62646304413637,1.28897833239925,0.528557302588827,2.438672829012,0.0147413077638208,0.04727057980653,972,363
"gene:ENSG00000229931",10.1684176649826,1.28800772105847,0.231297809532683,5.56861184142113,2.56776788622145e-08,4.87849453810641e-07,972,363
"gene:ENSG00000117226",61.7479131721658,1.28781006547534,0.218236744235192,5.90097726204841,3.61354710602848e-09,8.49206586140297e-08,972,363
"gene:ENSG00000161011",1024.61534405497,1.28669023222365,0.112012775239802,11.4869953848482,1.53353314062759e-30,3.45007553393875e-28,972,363
"gene:ENSG00000174130",22.6923018745754,1.28627888528206,0.164013456697,7.84252043207862,4.41591847844179e-15,2.62789884162239e-13,972,363
"gene:ENSG00000149418",63.4822533935413,1.28047969479966,0.228222438443474,5.61066520686049,2.01550355541854e-08,3.90978018826091e-07,972,363
"gene:ENSG00000137462",10.1914105837103,1.2802326855335,0.344492358168622,3.71628761909097,0.000202171429671605,0.00137119799065506,972,363
"gene:ENSG00000248405",11.0894035946478,1.27544879883954,0.479582269785684,2.65949948360167,0.00782568499837875,0.0284749974063296,972,363
"gene:ENSG00000296884",1.61233144178641,1.27072013897824,0.609044404255576,2.08641624502145,0.0369409347285619,0.0989238443711003,972,363
"gene:ENSG00000248905",4.01173910111981,1.27059719449073,0.359230183257091,3.53700010107835,0.000404699511148584,0.00246561974295544,972,363
"gene:ENSG00000226067",14.1295491307296,1.2697775468121,0.224855540941241,5.64708141723723,1.63194556655498e-08,3.26885253114074e-07,972,363
"gene:ENSG00000214575",3.04814939096967,1.26717314018091,0.398977617156516,3.17605069981609,0.00149294856517488,0.00729492704148874,972,363
"gene:ENSG00000108370",21.2217567983726,1.26620201977475,0.162908098997153,7.77249275861281,7.69564057852478e-15,4.43653679351954e-13,972,363
"gene:ENSG00000163624",51.2866183507304,1.26604970225792,0.20600946358433,6.14559001431344,7.96668177940659e-10,2.14241028376812e-08,972,363
"gene:ENSG00000176406",2.64924264583205,1.2641848807825,0.444162187864863,2.84622355374188,0.00442411240483754,0.0179297068638935,972,363
"gene:ENSG00000059728",44.7871580016248,1.26385800873432,0.320635978899316,3.94172236401202,8.08985868694875e-05,0.000623409735560083,972,363
"gene:ENSG00000258588",24.4813172923851,1.26369603217759,0.187976673190148,6.72262153985081,1.78483746522833e-11,6.40596917481173e-10,972,363
"gene:ENSG00000290786",2.5970055244037,1.26307043783711,0.423377142426278,2.98332222329893,0.00285137629293176,0.0125602172521502,972,363
"gene:ENSG00000167508",33.3637602842709,1.26088254923264,0.335274611543182,3.76074568673459,0.000169407594160222,0.00117986935196501,972,363
"gene:ENSG00000119862",24.6222280742504,1.26056197719154,0.174539150425118,7.22223050886425,5.11416857674238e-13,2.31808800746298e-11,972,363
"gene:ENSG00000152749",72.7832650677643,1.26056148263908,0.158732026733314,7.94144388238014,1.99841119415275e-15,1.24971829524508e-13,972,363
"gene:ENSG00000137251",5.8239926244907,1.25923202614534,0.547805993505027,2.29868245524004,0.0215229775155774,0.0643318031768264,972,363
"gene:ENSG00000105939",311.301151958608,1.25854290088178,0.158927473520717,7.9189763292734,2.39473928715501e-15,1.48248826743073e-13,972,363
"gene:ENSG00000241560",2.59469809037532,1.25848488439499,0.465384859550633,2.70418097746059,0.00684729846767597,0.0255965475444147,972,363
"gene:ENSG00000131503",18.1249131372701,1.25846924235316,0.581694345278289,2.16345448871623,0.0305062405454354,0.0849862768925085,972,363
"gene:ENSG00000127561",2.90256553958548,1.25818896529599,0.460844285206169,2.73018241884698,0.00632992887049102,0.0239937189817739,972,363
"gene:ENSG00000121060",290.100937841697,1.25776270448743,0.0872435014287229,14.4166921763795,4.06356157608605e-47,2.5849856536426e-44,972,363
"gene:ENSG00000282304",3.70203467450242,1.2557171037768,0.380923797975369,3.29650473520166,0.000978959643522726,0.00516438304366807,972,363
"gene:ENSG00000163249",199.102318759165,1.25269262528994,0.144981214251545,8.64037890534215,5.6026896004492e-18,4.82983260509751e-16,972,363
"gene:ENSG00000176289",4.36176522948285,1.25141101519546,0.55043589188257,2.27349094354195,0.0229966112701494,0.0678569233384064,972,363
"gene:ENSG00000188290",39.0116551831649,1.24668516966865,0.235074409947889,5.3033640282029,1.13687891841673e-07,1.84948344682115e-06,972,363
"gene:ENSG00000198929",3.3698244176123,1.24513467817288,0.384531233543116,3.23805862712389,0.00120346076006106,0.00611441589138158,972,363
"gene:ENSG00000134107",175.32308300024,1.24228701195379,0.228299779076025,5.44147268552592,5.284189626571e-08,9.32849093119443e-07,972,363
"gene:ENSG00000163995",10.8037213055517,1.23963478439009,0.356372518198216,3.47848030105564,0.000504265499463389,0.00297020751408065,972,363
"gene:ENSG00000198363",703.881429721195,1.23854673705381,0.139731170371356,8.86378274627051,7.73444023706129e-19,7.47041641326213e-17,972,363
"gene:ENSG00000065833",125.089519520287,1.23748408211904,0.142498475448871,8.68419173061996,3.814449292679e-18,3.39946669330156e-16,972,363
"gene:ENSG00000064547",5.50665276893193,1.23716729111883,0.316441334663008,3.90962606840331,9.24391029929262e-05,0.000699473573426375,972,363
"gene:ENSG00000123983",175.177950339015,1.23694331416918,0.252421101827022,4.90031659483375,9.56823425710296e-07,1.23477406074614e-05,972,363
"gene:ENSG00000006468",13.0935456857169,1.23590588108028,0.201878313286107,6.12203391717823,9.238835055648e-10,2.45942321943138e-08,972,363
"gene:ENSG00000159231",5.90913582809781,1.23537265150317,0.388772357416375,3.17762471517512,0.00148486812892043,0.00726793506031418,972,363
"gene:ENSG00000114805",12.6511495980899,1.23501028013684,0.21816055971265,5.66101536301308,1.50479953138904e-08,3.06069920121996e-07,972,363
"gene:ENSG00000196155",12.5185447863224,1.23435505948121,0.424768767534237,2.90594590239433,0.00366144745496411,0.0153584317074074,972,363
"gene:ENSG00000138035",102.91468008291,1.23238957473842,0.143665016897935,8.57821619590216,9.63557154905004e-18,8.07986472440342e-16,972,363
"gene:ENSG00000117266",110.84681508474,1.23233847935474,0.241145944763275,5.11034295254056,3.21574529426955e-07,4.71949635550394e-06,972,363
"gene:ENSG00000137941",66.2711267836998,1.23129340157575,0.162505512551765,7.57693312824406,3.53819031492612e-14,1.81817646043892e-12,972,363
"gene:ENSG00000108352",3.80294540444887,1.23101306566619,0.406303665775323,3.02978577197211,0.00244727258984076,0.0110546730502895,972,363
"gene:ENSG00000213693",2.87627597328918,1.23094396712764,0.407856676627584,3.01807972669679,0.00254381971069782,0.0114153213385924,972,363
"gene:ENSG00000170379",4.85270205779936,1.23053185970458,0.331305547413965,3.71419032765858,0.000203855329915221,0.00137906971993986,972,363
"gene:ENSG00000108423",5.10813985332883,1.22892221732755,0.492770673206947,2.49390291295083,0.0126347097816191,0.0419504591698369,972,363
"gene:ENSG00000135046",693.653474161362,1.22776980228402,0.145516046234746,8.43734992842908,3.24613507594896e-17,2.61505239655487e-15,972,363
"gene:ENSG00000232368",36.7520628708625,1.22707525823342,0.15264094727806,8.03896516704726,9.06003282895493e-16,5.84510434385763e-14,972,363
"gene:ENSG00000064687",11.2793363560699,1.22707247747762,0.525728657649638,2.33404144823199,0.0195935517023205,0.0596570130061742,972,363
"gene:ENSG00000290710",1.72767209750495,1.22323298044907,0.517288680156175,2.36470084765775,0.0180446400309979,0.055741379653692,972,363
"gene:ENSG00000145390",124.803310619835,1.22314561660917,0.173749348092281,7.03971341497951,1.92635624266658e-12,8.02199096268917e-11,972,363
"gene:ENSG00000163874",24.5848777217777,1.22182542075793,0.228490256398913,5.34738522339785,8.92339622505014e-08,1.49111244166418e-06,972,363
"gene:ENSG00000116514",65.4120030297001,1.2209370798166,0.190066616673022,6.42373237966884,1.32972897124426e-10,4.11591276199902e-09,972,363
"gene:ENSG00000119737",1.70404218336799,1.2196062870578,0.584955671794311,2.08495505875983,0.0370733801330461,0.0992209076881525,972,363
"gene:ENSG00000136147",33.1108950931718,1.2180592058641,0.169342329355545,7.19288089693572,6.3438279358279e-13,2.81324369615752e-11,972,363
"gene:ENSG00000146021",2.70198507775969,1.21711815813469,0.514990245619268,2.36338099311206,0.0181090417973551,0.0558841758242904,972,363
"gene:ENSG00000104432",6.43866839712208,1.21638419403258,0.273011332253289,4.45543481288195,8.37233331732414e-06,8.55694210736819e-05,972,363
"gene:ENSG00000105825",121.111280621155,1.2156009566959,0.177492250884758,6.84875509007527,7.44954042552342e-12,2.86310670354283e-10,972,363
"gene:ENSG00000086544",38.9088691362313,1.21477950005226,0.206964328298814,5.86951147590212,4.37081101177612e-09,1.00539553048935e-07,972,363
"gene:ENSG00000149289",81.4832638904718,1.21467290904411,0.218499293236535,5.55916173023577,2.71073423549178e-08,5.11848773555295e-07,972,363
"gene:ENSG00000187678",15.4694689710368,1.21270726193263,0.224226129289978,5.40841188211528,6.35860586159114e-08,1.09629496200592e-06,972,363
"gene:ENSG00000092871",90.2985922136127,1.21213907600169,0.125147166697575,9.68570929720605,3.46792878402822e-22,4.41216208329329e-20,972,363
"gene:ENSG00000204261",2.82080938850361,1.21155141556674,0.400950012222282,3.02170190456329,0.00251357946846775,0.0113080377307977,972,363
"gene:ENSG00000079459",71.722095089231,1.21136728436109,0.262801561570729,4.60943716285745,4.03760540626562e-06,4.46557221431583e-05,972,363
"gene:ENSG00000244474",7.88893189236845,1.21095723703995,0.515851532662774,2.34749178855611,0.0189002897553889,0.0578613583483928,972,363
"gene:ENSG00000196628",7.49931935316615,1.20942274915002,0.30653643449453,3.94544534695955,7.96517987596375e-05,0.000614561431835129,972,363
"gene:ENSG00000260566",6.94081019256557,1.2070599192239,0.453183988520318,2.66350963361491,0.00773301976151867,0.0281878578463735,972,363
"gene:ENSG00000111145",107.269168506672,1.20682103358767,0.150373113944725,8.02551069090235,1.01104450360369e-15,6.49886724825118e-14,972,363
"gene:ENSG00000237399",3.28678398464056,1.20439409335147,0.455123302741199,2.64630285045268,0.00813769248085076,0.029430337362622,972,363
"gene:ENSG00000143891",6.49724851672744,1.2021547208051,0.344008633748799,3.49454810975162,0.0004748650169605,0.00282044746712405,972,363
"gene:ENSG00000127824",201.001518324218,1.20093596193501,0.184779129062654,6.49930524094962,8.06917902028141e-11,2.57098816176427e-09,972,363
"gene:ENSG00000205045",2.10237127165705,1.19705235796634,0.497802529412245,2.40467311280982,0.0161869376194596,0.0510265332205517,972,363
"gene:ENSG00000241484",11.0150649401273,1.1960855191614,0.344487404767976,3.47207329674942,0.000516455308448729,0.00303136097049385,972,363
"gene:ENSG00000114270",23.8089253723729,1.19407776261667,0.223334968849848,5.34657769343533,8.96328159797597e-08,1.49642189067385e-06,972,363
"gene:ENSG00000229241",6.1943767157144,1.19401138923786,0.284887824262785,4.19116328445293,2.7752783151027e-05,0.000245437844472745,972,363
"gene:ENSG00000137842",38.6538738479913,1.18760160605687,0.246108170277008,4.82552694093886,1.39633587053202e-06,1.7127396369398e-05,972,363
"gene:ENSG00000106733",11.7255789789283,1.1824686002116,0.331051429072517,3.57185771263528,0.00035445798442175,0.00220988201980819,972,363
"gene:ENSG00000081041",17.6592372380228,1.17904163731878,0.29059906440817,4.05727953639491,4.96476457069818e-05,0.000408154976828164,972,363
"gene:ENSG00000104812",182.995011084066,1.17717374146592,0.208924735301435,5.63443931024972,1.75628795213137e-08,3.47639486490553e-07,972,363
"gene:ENSG00000140297",17.7723917967493,1.17711493426673,0.201523234818901,5.84108792876689,5.18610212970594e-09,1.17824152818738e-07,972,363
"gene:ENSG00000129521",37.2671828992787,1.17591282376969,0.204362946968201,5.75404123504182,8.71348877318809e-09,1.87132061569003e-07,972,363
"gene:ENSG00000289498",8.1307242097122,1.17236226235838,0.336278032293539,3.48628857604061,0.00048977235748045,0.00289872327584194,972,363
"gene:ENSG00000087245",1.73656769733802,1.16904986443286,0.539205097016158,2.16809868990877,0.0301511785136494,0.0841623454712972,972,363
"gene:ENSG00000116667",2.17276550429485,1.16794895623879,0.471560517700466,2.47677426841038,0.0132575720625056,0.0435498022452107,972,363
"gene:ENSG00000118596",33.7772243139689,1.16492547336012,0.227818471898332,5.1133934121022,3.16422333343839e-07,4.65499139196742e-06,972,363
"gene:ENSG00000168310",36.3839943224548,1.16012378865391,0.163317831575143,7.10347288758931,1.21660224468764e-12,5.26851601173652e-11,972,363
"gene:ENSG00000106546",260.400171431731,1.1599967600236,0.0947491246655576,12.2428229719073,1.83536035120247e-34,5.29042621234113e-32,972,363
"gene:ENSG00000305887",1.76743928276818,1.15833905734668,0.502010988281549,2.30739781476066,0.0210326529515354,0.0632041670711719,972,363
"gene:ENSG00000143195",20.3074051368765,1.15405854579388,0.218527385121886,5.28107058595971,1.284311950549e-07,2.06745086070925e-06,972,363
"gene:ENSG00000154274",24.2266539923326,1.15230915803736,0.184925775586587,6.2311981895559,4.62881060364269e-10,1.30569263021407e-08,972,363
"gene:ENSG00000247400",3.18642624394495,1.14954369998979,0.425347991208243,2.70259581272359,0.00688003522475772,0.0256909275323549,972,363
"gene:ENSG00000125089",15.9159299233208,1.14843796052315,0.222428664055832,5.16317429409583,2.42796870117498e-07,3.66840021288092e-06,972,363
"gene:ENSG00000075826",6.33727365201965,1.14644597752255,0.467248092064421,2.45361296705837,0.0141429109180912,0.0457664218256589,972,363
"gene:ENSG00000133134",3.6639211378264,1.14594308124735,0.410041833808492,2.79469797167711,0.00519482229750013,0.0204119449934574,972,363
"gene:ENSG00000291231",3.56530324550138,1.14558345186912,0.360904375211612,3.17420217252124,0.00150248996819482,0.00732992157667799,972,363
"gene:ENSG00000056972",54.4995807030272,1.1446663030248,0.186793709021286,6.12797031025474,8.90071890711095e-10,2.37971684635337e-08,972,363
"gene:ENSG00000129682",6.02293864690283,1.14449617812251,0.303703262241316,3.76846850335484,0.000164252205472365,0.0011495161936852,972,363
"gene:ENSG00000118804",33.539932550885,1.14255730522781,0.38779872594329,2.94626368987837,0.00321638077193504,0.0138537923139523,972,363
"gene:ENSG00000136237",13.3882294812475,1.14252865133595,0.285244197042008,4.0054404723532,6.19020219557483e-05,0.000494787045511111,972,363
"gene:ENSG00000174796",22.250569224795,1.14000639941708,0.160553456611673,7.10047870332925,1.24325493134618e-12,5.358777330251e-11,972,363
"gene:ENSG00000109814",638.102208188327,1.13928565392416,0.117972702790044,9.65719719036824,4.58229147008196e-22,5.71176439459945e-20,972,363
"gene:ENSG00000155629",159.288670887385,1.13769217209731,0.18880549808993,6.02573645156994,1.68341306753076e-09,4.26002802054973e-08,972,363
"gene:ENSG00000110057",71.2756581560994,1.13631500269062,0.181012731807951,6.27754186869143,3.43967655784598e-10,9.97722533634317e-09,972,363
"gene:ENSG00000010278",49.9244925111098,1.13191436872503,0.20829631229712,5.43415462444883,5.50568238176746e-08,9.6182602820877e-07,972,363
"gene:ENSG00000104549",115.057901330737,1.13034778078126,0.267203235542292,4.23029226606185,2.33387883550028e-05,0.00021095245838956,972,363
"gene:ENSG00000095951",61.2447227655784,1.13027813097083,0.188471849228941,5.99706606368496,2.00914340098546e-09,4.97512449146037e-08,972,363
"gene:ENSG00000149256",14.5643879781407,1.12695894845364,0.224857558661357,5.01187932112559,5.39010053166258e-07,7.44843255491471e-06,972,363
"gene:ENSG00000163395",8.75715767479662,1.12584032499568,0.264592324807097,4.25499993552905,2.09049075466615e-05,0.000191963033559388,972,363
"gene:ENSG00000275894",3.43187564843728,1.12262379043904,0.451106417047456,2.48860080019864,0.0128246876326669,0.04237682920427,972,363
"gene:ENSG00000226608",176.497387275195,1.12260951230213,0.110546127115438,10.1551229481775,3.14413636633618e-24,4.60341489572777e-22,972,363
"gene:ENSG00000133639",123.446085899625,1.12244638302746,0.254072060663337,4.41782689563328,9.96982162259153e-06,0.000100067067080288,972,363
"gene:ENSG00000100226",78.8370056287067,1.12154805014809,0.164509581913356,6.81752416548471,9.26228281140125e-12,3.50144658411332e-10,972,363
"gene:ENSG00000197550",3.37016053598823,1.12146340225496,0.37263237805061,3.00957047297335,0.00261617377964261,0.0117030004575283,972,363
"gene:ENSG00000155287",45.4888478308848,1.12079413571415,0.16491820497171,6.79606072541485,1.07518473112544e-11,4.02332817845886e-10,972,363
"gene:ENSG00000115112",8.96695780435023,1.11987627717965,0.231508594548446,4.83729893209341,1.3161541305532e-06,1.62955781211043e-05,972,363
"gene:ENSG00000120437",39.590505805975,1.11879997377827,0.298285843399974,3.75076457208214,0.000176296173024638,0.00122175499622784,972,363
"gene:ENSG00000250264",2.88470580193499,1.11804539601777,0.419015429148149,2.66826784467277,0.00762434494679085,0.0278577769020395,972,363
"gene:ENSG00000163462",5.18657668071352,1.11685583637426,0.47707449326276,2.34105124492397,0.0192295275190697,0.0586745490691032,972,363
"gene:ENSG00000163364",3.43139270752003,1.11596559654232,0.391088278561145,2.85348771036574,0.00432422004292737,0.0176022090361704,972,363
"gene:ENSG00000253793",2.6874579177489,1.11549989827727,0.449880232024102,2.47954859731981,0.0131548802475672,0.0432895524094043,972,363
"gene:ENSG00000168404",34.6399321983084,1.11117782619625,0.199135252046743,5.58001566661547,2.40496921886928e-08,4.61194097190234e-07,972,363
"gene:ENSG00000104419",267.146769378558,1.11074205785003,0.100844629417504,11.0143898020735,3.25736232501826e-28,6.25956460124343e-26,972,363
"gene:ENSG00000189060",50.681527096002,1.10833127495708,0.223121347950037,4.96739234116346,6.78592086597472e-07,9.13771300259137e-06,972,363
"gene:ENSG00000087086",4782.92067988719,1.10777973322339,0.112410438277621,9.85477639084986,6.5362021630834e-23,8.80144945288778e-21,972,363
